Link,Title,Views,Datetime
https://tsn.ua/svit/odin-krok-do-smerti-moloda-zhinka-chekala-dozvolu-na-evtanaziyu-3-5-roki-i-pomre-vzhe-za-kilka-tizhniv-2580521.html,"Один крок до смерті: молода жінка чекала дозволу на евтаназію 3,5 роки і помре вже за кілька тижнів",5254,2024-05-16T23:09:00+03:00
https://tsn.ua/ukrayina/noviy-skandal-iz-tck-lyudi-u-formi-zastosuvali-perceviy-balonchik-prosto-v-gromadskomu-transporti-2580518.html,Новий скандал із ТЦК: люди у формі застосували перцевий балончик просто в громадському транспорті,6524,2024-05-16T23:02:00+03:00
https://tsn.ua/ato/rf-ne-planuye-zakpiplyuvatisya-u-vovchansku-ekspert-pro-pidstupniy-plan-voroga-2580515.html,РФ не планує закріплюватися у Вовчанську: експерт про підступний план ворога,6574,2024-05-16T22:58:00+03:00
https://tsn.ua/lady/news/obschestvo/u-rozkishnih-vishivankah-volodimir-i-olena-zelenski-privitali-ukrayinciv-zi-svyatom-2580122.html,У розкішних вишиванках: Володимир і Олена Зеленські привітали українців зі святом,29к,2024-05-16T22:53:00+03:00
https://tsn.ua/lady/news/show-biznes/u-chervoniy-sukni-z-seksualnim-dekolte-turecka-aktorka-v-efektnomu-autfiti-postala-na-kinofestivali-u-kannah-2580512.html,У червоній сукні з сексуальним декольте: турецька акторка в ефектному аутфіті постала на кінофестивалі у Каннах,3184,2024-05-16T22:53:00+03:00
https://tsn.ua/lady/news/show-biznes/u-sukni-zi-shleyfom-i-gipsom-na-ruci-zirka-bollivudu-ayshvariya-ray-z-yavilasya-z-travmoyu-v-kannah-2580509.html,В сукні зі шлейфом і гіпсом на руці: зірка Боллівуду Айшварія Рай з'явилася з травмою в Каннах,2852,2024-05-16T22:43:00+03:00
https://tsn.ua/lady/news/show-biznes/u-goliy-sukni-tayska-aktorka-u-vidvertomu-obrazi-z-yavilasya-na-lazurovomu-uzberezhzhi-2580506.html,"В ""голій"" сукні: тайська акторка у відвертому образі з'явилася на Лазуровому узбережжі",3965,2024-05-16T22:36:00+03:00
https://tsn.ua/ukrayina/elitna-neruhomist-v-dubayi-sered-vlasnikiv-chinni-ukrayinski-posadovci-2580503.html,Елітна нерухомість в Дубаї: серед власників – чинні українські посадовці,6660,2024-05-16T22:28:00+03:00
https://tsn.ua/svit/u-turechchini-zayavili-scho-yihniy-noviy-vinischuvach-kraschiy-za-amerikanskiy-f-35-foto-2580500.html,"У Туреччині заявили, що їхній новий винищувач кращий за американський F-35 (фото)",25к,2024-05-16T22:09:00+03:00
https://tsn.ua/ato/chi-ye-u-rosiyi-sili-neobhidni-dlya-prorivu-na-harkivschini-komanduvach-nato-dav-vidpovid-2580497.html,"Чи є у Росії сили, необхідні для прориву на Харківщині: командувач НАТО дав відповідь",3538,2024-05-16T22:06:00+03:00
https://tsn.ua/exclusive/u-polschi-zminyuyut-viplati-dlya-bizhenciv-scho-potribno-znati-ukrayincyam-2580494.html,У Польщі змінюють виплати для біженців: що потрібно знати українцям,3269,2024-05-16T22:02:00+03:00
https://tsn.ua/ato/chi-vpline-zustrich-putina-i-si-na-poziciyu-ukrayini-schodo-peremovin-u-nato-zrobili-zhorstku-zayavu-2580491.html,Чи вплине зустріч Путіна і Сі на позицію України щодо перемовин: у НАТО зробили жорстку заяву,4765,2024-05-16T21:59:00+03:00
https://tsn.ua/groshi/v-ukrayini-vidchutno-zminitsya-kurs-dolara-chogo-ochikuvati-2580485.html,В Україні відчутно зміниться курс долара: чого очікувати,14к,2024-05-16T21:50:00+03:00
https://tsn.ua/vypusky/tsn/novini-tsn-onlayn-19-30-16-travnya-nastup-na-harkivschini-zav-yaz-bavovna-u-krimu-i-svitlo-znikaye-2580488.html,"Новини ТСН онлайн 19:30 16 травня. Наступ на Харківщині зав'яз, бавовна у Криму і світло зникає",645,2024-05-16T21:39:00+03:00
https://tsn.ua/ato/denacifikaciyi-v-diyi-u-byelgorodskiy-oblasti-kadirovec-rozstrilyav-troh-tovarishiv-po-sluzhbi-i-vtik-zi-zbroyeyu-2580482.html,"Денацифікація в дії: у Бєлгородській області ""кадировець"" розстріляв трьох товаришів по службі і втік зі зброєю",3241,2024-05-16T21:22:00+03:00
https://tsn.ua/ato/schoyno-znovu-rozbombili-byelgorod-gur-perehopilo-rozmovu-dvoh-rosiyan-2580476.html,"""Щойно знову розбомбили Бєлгород"": ГУР перехопило розмову двох росіян",7002,2024-05-16T21:09:00+03:00
https://tsn.ua/ukrayina/v-ukrayini-vlitku-mozhut-buti-zaprovadzheni-grafiki-vidklyuchennya-svitla-2580473.html,В Україні влітку можуть бути запроваджені графіки відключення світла,2587,2024-05-16T21:08:00+03:00
https://tsn.ua/ukrayina/mobilizaciya-transportu-v-ukrayini-kabmin-gotuye-syurpriz-dlya-biznesu-nardep-2580470.html,"Мобілізація транспорту в Україні: Кабмін готує ""сюрприз"" для бізнесу – нардеп",6761,2024-05-16T21:02:00+03:00
https://tsn.ua/ato/ataka-na-aerodrom-belbek-u-krimu-analitik-pro-naslidki-udaru-i-urazheni-cili-2580467.html,"Атака на аеродром ""Бельбек"" у Криму: аналітик про наслідки удару та уражені цілі",12к,2024-05-16T20:53:00+03:00
https://tsn.ua/ukrayina/mecenat-oleg-krot-spilno-z-partnerami-prodovzhuye-robotu-proyektu-mobilni-likarni-dlya-viddalenih-i-deokupovanih-teritoriy-ukrayini-2580464.html,Меценат Олег Крот спільно з партнерами продовжує роботу проєкту «Мобільні лікарні» для віддалених і деокупованих територій України Актуально,666,2024-05-16T20:52:00+03:00
https://tsn.ua/prosport/usik-ta-f-yuri-proveli-vidkrite-trenuvannya-pered-chempionskim-boyem-video-2579783.html,Усик та Ф'юрі провели відкрите тренування перед чемпіонським боєм (відео),3197,2024-05-15T23:55:00+03:00
https://tsn.ua/ato/hitriy-plan-viyni-rosiyi-do-2028-roku-scho-zadumav-kreml-2579780.html,РФ може затягнути війну ще на роки: експерт шокував тривалістю конфлікту,5466,2024-05-15T23:45:00+03:00
https://tsn.ua/ato/yak-diyut-okupanti-na-pivdni-ta-chi-ye-zagroza-nastupu-pletenchuk-rozpoviv-pro-zmini-na-fronti-2579777.html,Як діють окупанти на півдні та чи є загроза наступу: Плетенчук розповів про зміни на фронті,3212,2024-05-15T23:39:00+03:00
https://tsn.ua/ukrayina/yakscho-povistku-kinuli-u-poshtovu-skrinku-v-minoboroni-poyasnili-chi-mozhna-vvazhati-yiyi-vruchenoyu-2579774.html,"Якщо повістку кинули до поштової скриньки: в Міноборони пояснили, чи можна вважати її врученою",15к,2024-05-15T23:25:00+03:00
https://tsn.ua/svit/u-zamahu-na-fico-z-yavivsya-rosiyskiy-slid-nespodivani-fakti-pro-strilcya-foto-2579768.html,"У замаху на Фіцо з'явився ""російський слід"": несподівані факти про стрільця (фото)",8262,2024-05-15T23:16:00+03:00
https://tsn.ua/lady/news/show-biznes/z-glibokim-dekolte-rezhiserka-filmu-barbi-greta-gervig-viklikala-furor-vbrannyam-na-chervoniy-dorizhci-2579765.html,"З глибоким декольте: режисерка фільму ""Барбі"" Грета Гервіг викликала фурор вбранням на червоній доріжці",3068,2024-05-15T23:03:00+03:00
https://tsn.ua/ukrayina/zakon-pro-mobilizaciyu-ne-virishiv-golovnu-problemu-veteran-viyni-pro-neobhidni-zmini-2579762.html,Закон про мобілізацію не розв'язав головну проблему: ветеран війни – про необхідні зміни,11к,2024-05-15T22:59:00+03:00
https://tsn.ua/ukrayina/na-fronti-zaginuv-direktor-menskogo-krayeznavchogo-muzeyu-na-chernigivschini-yogo-mobilizuvali-u-lvovi-2579759.html,На фронті загинув директор Менського краєзнавчого музею на Чернігівщині: його мобілізували у Львові,10к,2024-05-15T22:40:00+03:00
https://tsn.ua/svit/prem-yer-slovachchini-robert-fico-pislya-zamahu-perebuvaye-v-likarni-horoshih-novin-nemaye-2579756.html,Прем’єр Словаччини Роберт Фіцо після замаху перебуває в лікарні: хороших новин немає,7786,2024-05-15T22:35:00+03:00
https://tsn.ua/ukrayina/hto-bude-vidpovidati-za-neyavku-viyskovozobov-yazanih-pracivnikiv-pidpriyemstv-do-tck-u-vr-vidpovili-2579750.html,Хто буде відповідати за неявку військовозобов'язаних працівників підприємств до ТЦК: у ВР відповіли,5361,2024-05-15T22:26:00+03:00
https://tsn.ua/prosport/lennoks-lyuyis-sprognozuvav-peremozhcya-boyu-usik-f-yuri-za-zvannya-absolyutnogo-chempiona-svitu-2579747.html,Леннокс Льюїс спрогнозував переможця бою Усик – Ф'юрі за звання абсолютного чемпіона світу,22к,2024-05-15T22:20:00+03:00
https://tsn.ua/exclusive/v-odesi-divchinu-nibito-pobili-predstavniki-tck-skandal-otrimav-nespodivane-prodovzhennya-2579672.html,В Одесі дівчину нібито побили представники ТЦК: скандал отримав несподіване продовження,3978,2024-05-15T22:07:00+03:00
https://tsn.ua/svit/zhahliva-znahidka-v-ugorschini-znayshli-ruyini-cerkvi-zi-slidami-krivavoyi-sutichki-700-richnoyi-davnosti-2579741.html,Жахлива знахідка: в Угорщині знайшли руїни церкви зі слідами кривавої сутички 700-річної давності,3928,2024-05-15T21:59:00+03:00
https://tsn.ua/ato/nayblizhchi-pivtora-misyacya-osoblivo-nebezpechni-vidomiy-kombat-poperediv-harkiv-yan-2579738.html,Найближчі півтора місяця – особливо небезпечні: відомий комбат попередив харків'ян,4307,2024-05-15T21:54:00+03:00
https://tsn.ua/prosport/shahtar-obiyshov-dinamo-za-trofeyami-v-istoriyi-nezalezhnoyi-ukrayini-2579735.html,"""Шахтар"" обійшов ""Динамо"" за трофеями в історії незалежної України",2246,2024-05-15T21:40:00+03:00
https://tsn.ua/ukrayina/svyate-zakarpattya-svyaschennik-upc-mp-znyav-trusi-zaradi-soromickogo-video-2579729.html,Святе Закарпаття: священник УПЦ МП показав статеві органи на сороміцькому відео,4015,2024-05-15T21:17:00+03:00
https://tsn.ua/exclusive/blinken-zaspivav-u-kiyivskomu-bari-reakciya-ukrayinciv-vrazila-2579726.html,Блінкен заспівав у київському барі – реакція українців вразила,5166,2024-05-15T21:13:00+03:00
https://tsn.ua/nauka_it/mizh-snom-ta-realnistyu-vcheni-z-yasuvali-scho-bachit-ta-vidchuvaye-lunatik-2579720.html,"Між сном і реальністю: вчені з'ясували, що бачить та відчуває сновида",2368,2024-05-15T21:01:00+03:00
https://tsn.ua/prosport/shahtar-peremig-vorsklu-ta-zdobuv-kubok-ukrayini-z-futbolu-2579723.html,"""Шахтар"" переміг ""Ворсклу"" та здобув Кубок України з футболу",1623,2024-05-15T20:58:00+03:00
https://tsn.ua/svit/zamah-na-fico-zatrimaniy-poyasniv-chomu-strilyav-u-prem-yer-ministra-2579717.html,"Замах на Фіцо: затриманий пояснив, чому стріляв у прем’єр-міністра",42к,2024-05-15T20:52:00+03:00
https://tsn.ua/prosport/vorskla-shahtar-onlayn-translyaciya-finalu-kubka-ukrayini-2578940.html,Ворскла – Шахтар – 1:2: онлайн-трансляція фіналу Кубка України,5721,2024-05-15T20:50:00+03:00
https://tsn.ua/svit/yaka-prichina-napadu-na-fico-nardep-nazvav-virogidni-motivi-2579714.html,Яка причина нападу на Фіцо: нардеп назвав вірогідні мотиви,4131,2024-05-15T20:49:00+03:00
